00021	\mathexclam	close	exclamation mark
00023	\mathoctothorpe	ordinal	number sign
00024	\mathdollar	ordinal	dollar sign
00025	\mathpercent	ordinal	percent sign
00026	\mathampersand	ordinal	ampersand
00028	\lparen	open	left parenthesis
00029	\rparen	close	right parenthesis
0002B	\mathplus	binary relation	plus sign b:
0002C	\mathcomma	punctuation	comma
0002E	\mathperiod	ordinal	full stop, period
0002F	\mathslash	ordinal	solidus
0003A	\mathcolon	punctuation	colon
0003B	\mathsemicolon	punctuation	semicolon p:
0003C	\less	relation	less-than sign r:
0003D	\equal	relation	equals sign r:
0003E	\greater	relation	greater-than sign r:
0003F	\mathquestion	ordinal	question mark
00040	\mathatsign	ordinal	commercial at
0005B	\lbrack	open	left square bracket
0005C	\backslash	ordinal	reverse solidus
0005D	\rbrack	close	right square bracket
0007B	\lbrace	open	left curly bracket
0007C	\vert	fence	vertical bar
0007D	\rbrace	close	right curly bracket
000A3	\mathsterling	ordinal	pound sign
000A5	\mathyen	ordinal	yen sign
000A7	\mathsection	ordinal	section symbol
000AC	\neg	ordinal	/neg /lnot not sign
000B1	\pm	binary relation	plus-or-minus sign
000B6	\mathparagraph	ordinal	paragraph symbol
000B7	\cdotp	binary relation	/centerdot b: middle dot
000D7	\times	binary relation	multiply sign
000F0	\matheth	letter	eth
000F7	\div	binary relation	divide sign
001B5	\Zbar	ordinal	impedance (latin capital letter z with stroke)
00300	\grave	accent	grave accent
00301	\acute	accent	acute accent
00302	\hat	accent	circumflex accent
00302	\widehat	accentwide	circumflex accent
00303	\tilde	accent	tilde
00303	\widetilde	accentwide	tilde
00304	\bar	accent	macron
00305	\overbar	accent	overbar embellishment
00305	\wideoverbar	accentwide	stretchy overbar embellishment
00306	\breve	accent	breve
00306	\widebreve	accentwide	stretchy breve
00307	\dot	accent	dot above
00308	\ddot	accent	dieresis
00309	\ovhook	accent	combining hook above
0030A	\ocirc	accent	ring
0030C	\check	accent	caron
0030C	\widecheck	accentwide	stretchy caron
00310	\candra	accent	candrabindu (non-spacing)
00312	\oturnedcomma	accent	combining turned comma above
00315	\ocommatopright	accent	combining comma above right
0031A	\droang	accent	left angle above (non-spacing)
00330	\wideutilde	bottom accent wide	under tilde accent (multiple characters and non-spacing)
00332	\mathunderbar	bottom accent wide	combining low line
00338	\notaccent	accentoverlay	combining long solidus overlay
0034D	\underleftrightarrow	bottom accent wide	underleftrightarrow accent
00391	\mupAlpha	letter	capital alpha, greek
00392	\mupBeta	letter	capital beta, greek
00393	\mupGamma	letter	capital gamma, greek
00394	\mupDelta	letter	capital delta, greek
00395	\mupEpsilon	letter	capital epsilon, greek
00396	\mupZeta	letter	capital zeta, greek
00397	\mupEta	letter	capital eta, greek
00398	\mupTheta	letter	capital theta, greek
00399	\mupIota	letter	capital iota, greek
0039A	\mupKappa	letter	capital kappa, greek
0039B	\mupLambda	letter	capital lambda, greek
0039C	\mupMu	letter	capital mu, greek
0039D	\mupNu	letter	capital nu, greek
0039E	\mupXi	letter	capital xi, greek
0039F	\mupOmicron	letter	capital omicron, greek
003A0	\mupPi	letter	capital pi, greek
003A1	\mupRho	letter	capital rho, greek
003A3	\mupSigma	letter	capital sigma, greek
003A4	\mupTau	letter	capital tau, greek
003A5	\mupUpsilon	letter	capital upsilon, greek
003A6	\mupPhi	letter	capital phi, greek
003A7	\mupChi	letter	capital chi, greek
003A8	\mupPsi	letter	capital psi, greek
003A9	\mupOmega	letter	capital omega, greek
003B1	\mupalpha	letter	small alpha, greek
003B2	\mupbeta	letter	small beta, greek
003B3	\mupgamma	letter	small gamma, greek
003B4	\mupdelta	letter	small delta, greek
003B5	\mupvarepsilon	letter	rounded small varepsilon, greek
003B6	\mupzeta	letter	small zeta, greek
003B7	\mupeta	letter	small eta, greek
003B8	\muptheta	letter	straight theta, small theta, greek
003B9	\mupiota	letter	small iota, greek
003BA	\mupkappa	letter	small kappa, greek
003BB	\muplambda	letter	small lambda, greek
003BC	\mupmu	letter	small mu, greek
003BD	\mupnu	letter	small nu, greek
003BE	\mupxi	letter	small xi, greek
003BF	\mupomicron	letter	small omicron, greek
003C0	\muppi	letter	small pi, greek
003C1	\muprho	letter	small rho, greek
003C2	\mupvarsigma	letter	terminal sigma, greek
003C3	\mupsigma	letter	small sigma, greek
003C4	\muptau	letter	small tau, greek
003C5	\mupupsilon	letter	small upsilon, greek
003C6	\mupvarphi	letter	curly or open small phi, greek
003C7	\mupchi	letter	small chi, greek
003C8	\muppsi	letter	small psi, greek
003C9	\mupomega	letter	small omega, greek
003D1	\mupvartheta	letter	/vartheta - curly or open theta
003D5	\mupphi	letter	/straightphi - small phi, greek
003D6	\mupvarpi	letter	rounded small pi (pomega), greek
003DC	\upDigamma	letter	capital digamma
003DD	\updigamma	letter	old greek small letter digamma
003F0	\mupvarkappa	letter	rounded small kappa, greek
003F1	\mupvarrho	letter	rounded small rho, greek
003F4	\mupvarTheta	letter	greek capital theta symbol
003F5	\mupepsilon	letter	greek lunate varepsilon symbol
003F6	\upbackepsilon	ordinal	greek reversed lunate epsilon symbol
02010	\mathhyphen	letter	hyphen
02015	\horizbar	ordinal	horizontal bar
02016	\Vert	fence	double vertical bar
02017	\twolowline	ordinal	double low line (spacing)
02020	\dagger	binary relation	dagger relation
02021	\ddagger	binary relation	double dagger relation
02022	\smblkcircle	binary relation	/bullet b: round bullet, filled
02025	\enleadertwodots	ordinal	double baseline dot (en leader)
02026	\unicodeellipsis	ordinal	ellipsis (horizontal)
02032	\prime	ordinal	prime or minute, not superscripted
02033	\dprime	ordinal	double prime or second, not superscripted
02034	\trprime	ordinal	triple prime (not superscripted)
02035	\backprime	ordinal	reverse prime, not superscripted
02036	\backdprime	ordinal	double reverse prime, not superscripted
02037	\backtrprime	ordinal	triple reverse prime, not superscripted
02038	\caretinsert	ordinal	caret (insertion mark)
0203C	\Exclam	ordinal	double exclamation mark
02040	\tieconcat	binary relation	character tie, z notation sequence concatenation
02043	\hyphenbullet	ordinal	rectangle, filled (hyphen bullet)
02044	\fracslash	binary relation	fraction slash
02047	\Question	ordinal	double question mark
02050	\closure	relation	close up
02057	\qprime	ordinal	quadruple prime, not superscripted
020AC	\euro	ordinal	euro sign
020D0	\leftharpoonaccent	accent	combining left harpoon above
020D0	\overleftharpoon	accentwide	combining left harpoon above
020D1	\rightharpoonaccent	accent	combining right harpoon above
020D1	\overrightharpoon	accentwide	combining right harpoon above
020D2	\vertoverlay	accent	combining long vertical line overlay
020D6	\overleftarrow	accentwide	combining left arrow above
020D7	\overrightarrow	accentwide	combining left arrow above
020D7	\vec	accent	combining right arrow above
020DB	\dddot	accent	combining three dots above
020DC	\ddddot	accent	combining four dots above
020DD	\enclosecircle	ordinal	combining enclosing circle
020DE	\enclosesquare	ordinal	combining enclosing square
020DF	\enclosediamond	ordinal	combining enclosing diamond
020E1	\overleftrightarrow	accentwide	combining left right arrow above
020E4	\enclosetriangle	ordinal	combining enclosing upward pointing triangle
020E7	\annuity	accent	combining annuity symbol
020E8	\threeunderdot	bottom accent	combining triple underdot
020E9	\widebridgeabove	accent	combining wide bridge above
020EC	\underrightharpoondown	bottom accent wide	combining rightwards harpoon with barb downwards
020ED	\underleftharpoondown	bottom accent wide	combining leftwards harpoon with barb downwards
020EE	\underleftarrow	bottom accent wide	combining left arrow below
020EF	\underrightarrow	bottom accent wide	combining right arrow below
020F0	\asteraccent	accent	combining asterisk above
02102	\BbbC	letter	/bbb c, open face c
02107	\Eulerconst	ordinal	euler constant
0210A	\mscrg	letter	/scr g, script letter g
0210B	\mscrH	letter	hamiltonian (script capital h)
0210C	\mfrakH	letter	/frak h, upper case h
0210D	\BbbH	letter	/bbb h, open face h
0210E	\Planckconst	ordinal	planck constant
0210F	\hslash	letter	/hslash - variant planck's over 2pi
02110	\mscrI	letter	/scr i, script letter i
02111	\Im	letter	imaginary part
02112	\mscrL	letter	lagrangian (script capital l)
02113	\ell	letter	cursive small l
02115	\BbbN	letter	/bbb n, open face n
02118	\wp	letter	weierstrass p
02119	\BbbP	letter	/bbb p, open face p
0211A	\BbbQ	letter	/bbb q, open face q
0211B	\mscrR	letter	/scr r, script letter r
0211C	\Re	letter	real part
0211D	\BbbR	letter	/bbb r, open face r
02124	\BbbZ	letter	/bbb z, open face z
02127	\mho	ordinal	conductance
02128	\mfrakZ	letter	/frak z, upper case z
02129	\turnediota	letter	turned iota
0212B	\Angstrom	letter	angstrom capital a, ring
0212C	\mscrB	letter	bernoulli function (script capital b)
0212D	\mfrakC	letter	black-letter capital c
0212F	\mscre	letter	/scr e, script letter e
02130	\mscrE	letter	/scr e, script letter e
02131	\mscrF	letter	/scr f, script letter f
02132	\Finv	ordinal	turned capital f
02133	\mscrM	letter	physics m-matrix (script capital m)
02134	\mscro	letter	order of (script small o)
02135	\aleph	letter	aleph, hebrew
02136	\beth	letter	beth, hebrew
02137	\gimel	letter	gimel, hebrew
02138	\daleth	letter	daleth, hebrew
0213C	\Bbbpi	ordinal	double-struck small pi
0213D	\Bbbgamma	letter	double-struck small gamma
0213E	\BbbGamma	letter	double-struck capital gamma
0213F	\BbbPi	letter	double-struck capital pi
02140	\Bbbsum	big operator	double-struck n-ary summation
02141	\Game	ordinal	turned sans-serif capital g
02142	\sansLturned	ordinal	turned sans-serif capital l
02143	\sansLmirrored	ordinal	reversed sans-serif capital l
02144	\Yup	ordinal	turned sans-serif capital y
02145	\mitBbbD	ordinal	double-struck italic capital d
02146	\mitBbbd	ordinal	double-struck italic small d
02147	\mitBbbe	ordinal	double-struck italic small e
02148	\mitBbbi	ordinal	double-struck italic small i
02149	\mitBbbj	ordinal	double-struck italic small j
0214A	\PropertyLine	ordinal	property line
0214B	\upand	binary relation	turned ampersand
02190	\leftarrow	relation	/leftarrow /gets a: leftward arrow
02191	\uparrow	relation	upward arrow
02192	\rightarrow	relation	/rightarrow /to a: rightward arrow
02193	\downarrow	relation	downward arrow
02194	\leftrightarrow	relation	left and right arrow
02195	\updownarrow	relation	up and down arrow
02196	\nwarrow	relation	nw pointing arrow
02197	\nearrow	relation	ne pointing arrow
02198	\searrow	relation	se pointing arrow
02199	\swarrow	relation	sw pointing arrow
0219A	\nleftarrow	relation	not left arrow
0219B	\nrightarrow	relation	not right arrow
0219C	\leftwavearrow	relation	left arrow-wavy
0219D	\rightwavearrow	relation	right arrow-wavy
0219E	\twoheadleftarrow	relation	left two-headed arrow
0219F	\twoheaduparrow	relation	up two-headed arrow
021A0	\twoheadrightarrow	relation	right two-headed arrow
021A1	\twoheaddownarrow	relation	down two-headed arrow
021A2	\leftarrowtail	relation	left arrow-tailed
021A3	\rightarrowtail	relation	right arrow-tailed
021A4	\mapsfrom	relation	maps to, leftward
021A5	\mapsup	relation	maps to, upward
021A6	\mapsto	relation	maps to, rightward
021A7	\mapsdown	relation	maps to, downward
021A8	\updownarrowbar	ordinal	up down arrow with base (perpendicular)
021A9	\hookleftarrow	relation	left arrow-hooked
021AA	\hookrightarrow	relation	right arrow-hooked
021AB	\looparrowleft	relation	left arrow-looped
021AC	\looparrowright	relation	right arrow-looped
021AD	\leftrightsquigarrow	relation	left and right arr-wavy
021AE	\nleftrightarrow	relation	not left and right arrow
021AF	\downzigzagarrow	relation	downwards zigzag arrow
021B0	\Lsh	relation	/lsh a:
021B1	\Rsh	relation	/rsh a:
021B2	\Ldsh	relation	left down angled arrow
021B3	\Rdsh	relation	right down angled arrow
021B4	\linefeed	ordinal	rightwards arrow with corner downwards
021B5	\carriagereturn	ordinal	downwards arrow with corner leftward = carriage return
021B6	\curvearrowleft	relation	left curved arrow
021B7	\curvearrowright	relation	right curved arrow
021B8	\barovernorthwestarrow	ordinal	north west arrow to long bar
021B9	\barleftarrowrightarrowbar	ordinal	leftwards arrow to bar over rightwards arrow to bar
021BA	\acwopencirclearrow	ordinal	anticlockwise open circle arrow
021BB	\cwopencirclearrow	ordinal	clockwise open circle arrow
021BC	\leftharpoonup	relation	left harpoon-up
021BD	\leftharpoondown	relation	left harpoon-down
021BE	\upharpoonright	relation	/upharpoonright /restriction a: up harpoon-right
021BF	\upharpoonleft	relation	up harpoon-left
021C0	\rightharpoonup	relation	right harpoon-up
021C1	\rightharpoondown	relation	right harpoon-down
021C2	\downharpoonright	relation	down harpoon-right
021C3	\downharpoonleft	relation	down harpoon-left
021C4	\rightleftarrows	relation	right arrow over left arrow
021C5	\updownarrows	relation	up arrow, down arrow
021C6	\leftrightarrows	relation	left arrow over right arrow
021C7	\leftleftarrows	relation	two left arrows
021C8	\upuparrows	relation	two up arrows
021C9	\rightrightarrows	relation	two right arrows
021CA	\downdownarrows	relation	two down arrows
021CB	\leftrightharpoons	relation	left harpoon over right
021CC	\rightleftharpoons	relation	right harpoon over left
021CD	\nLeftarrow	relation	not implied by
021CE	\nLeftrightarrow	relation	not left and right double arrows
021CF	\nRightarrow	relation	not implies
021D0	\Leftarrow	relation	is implied by
021D1	\Uparrow	relation	up double arrow
021D2	\Rightarrow	relation	implies
021D3	\Downarrow	relation	down double arrow
021D4	\Leftrightarrow	relation	left and right double arrow
021D5	\Updownarrow	relation	up and down double arrow
021D6	\Nwarrow	relation	nw pointing double arrow
021D7	\Nearrow	relation	ne pointing double arrow
021D8	\Searrow	relation	se pointing double arrow
021D9	\Swarrow	relation	sw pointing double arrow
021DA	\Lleftarrow	relation	left triple arrow
021DB	\Rrightarrow	relation	right triple arrow
021DC	\leftsquigarrow	relation	leftwards squiggle arrow
021DD	\rightsquigarrow	relation	rightwards squiggle arrow
021DE	\nHuparrow	ordinal	upwards arrow with double stroke
021DF	\nHdownarrow	ordinal	downwards arrow with double stroke
021E0	\leftdasharrow	ordinal	leftwards dashed arrow
021E1	\updasharrow	ordinal	upwards dashed arrow
021E2	\rightdasharrow	ordinal	rightwards dashed arrow
021E3	\downdasharrow	ordinal	downwards dashed arrow
021E4	\barleftarrow	relation	leftwards arrow to bar
021E5	\rightarrowbar	relation	rightwards arrow to bar
021E6	\leftwhitearrow	ordinal	leftwards white arrow
021E7	\upwhitearrow	ordinal	upwards white arrow
021E8	\rightwhitearrow	ordinal	rightwards white arrow
021E9	\downwhitearrow	ordinal	downwards white arrow
021EA	\whitearrowupfrombar	ordinal	upwards white arrow from bar
021F4	\circleonrightarrow	relation	right arrow with small circle
021F5	\downuparrows	relation	downwards arrow leftwards of upwards arrow
021F6	\rightthreearrows	relation	three rightwards arrows
021F7	\nvleftarrow	relation	leftwards arrow with vertical stroke
021F8	\nvrightarrow	relation	rightwards arrow with vertical stroke
021F9	\nvleftrightarrow	relation	left right arrow with vertical stroke
021FA	\nVleftarrow	relation	leftwards arrow with double vertical stroke
021FB	\nVrightarrow	relation	rightwards arrow with double vertical stroke
021FC	\nVleftrightarrow	relation	left right arrow with double vertical stroke
021FD	\leftarrowtriangle	relation	leftwards open-headed arrow
021FE	\rightarrowtriangle	relation	rightwards open-headed arrow
021FF	\leftrightarrowtriangle	relation	left right open-headed arrow
02200	\forall	ordinal	for all
02201	\complement	ordinal	complement sign
02202	\partial	letter	partial differential
02203	\exists	ordinal	at least one exists
02204	\nexists	ordinal	negated exists
02205	\varnothing	ordinal	circle, slash
02206	\increment	ordinal	laplacian (delta; nabla\string^2)
02207	\nabla	letter	nabla, del, hamilton operator
02208	\in	relation	set membership, variant
02209	\notin	relation	negated set membership
0220A	\smallin	relation	set membership (small set membership)
0220B	\ni	relation	contains, variant
0220C	\nni	relation	negated contains, variant
0220D	\smallni	relation	/ni /owns r: contains (small contains as member)
0220E	\QED	ordinal	end of proof
0220F	\prod	big operator	product operator
02210	\coprod	big operator	coproduct operator
02211	\sum	big operator	summation operator
02212	\minus	binary relation	minus sign
02213	\mp	binary relation	minus-or-plus sign
02214	\dotplus	binary relation	plus sign, dot above
02215	\divslash	binary relation	division slash
02216	\smallsetminus	binary relation	small set minus (cf. reverse solidus)
02217	\ast	binary relation	centered asterisk
02218	\vysmwhtcircle	binary relation	composite function (small circle)
02219	\vysmblkcircle	binary relation	bullet operator
0221A	\sqrt	open	radical
0221A	\surd	ordinal	radical
0221B	\cuberoot	open	cube root
0221C	\fourthroot	open	fourth root
0221D	\propto	relation	is proportional to
0221E	\infty	ordinal	infinity
0221F	\rightangle	ordinal	right (90 degree) angle
02220	\angle	ordinal	angle
02221	\measuredangle	ordinal	angle-measured
02222	\sphericalangle	ordinal	angle-spherical
02223	\mid	relation	/mid r:
02224	\nmid	relation	negated mid
02225	\parallel	relation	parallel
02226	\nparallel	relation	not parallel
02227	\wedge	binary relation	/wedge /land b: logical and
02228	\vee	binary relation	/vee /lor b: logical or
02229	\cap	binary relation	intersection
0222A	\cup	binary relation	union or logical sum
0222B	\int	big operator	integral operator
0222C	\iint	big operator	double integral operator
0222D	\iiint	big operator	triple integral operator
0222E	\oint	big operator	contour integral operator
0222F	\oiint	big operator	double contour integral operator
02230	\oiiint	big operator	triple contour integral operator
02231	\intclockwise	big operator	clockwise integral
02232	\varointclockwise	big operator	contour integral, clockwise
02233	\ointctrclockwise	big operator	contour integral, anticlockwise
02234	\therefore	ordinal	therefore
02235	\because	ordinal	because
02236	\mathratio	relation	ratio
02237	\Colon	relation	two colons
02238	\dotminus	binary relation	minus sign, dot above
02239	\dashcolon	relation	excess (-:)
0223A	\dotsminusdots	relation	minus with four dots, geometric properties
0223B	\kernelcontraction	relation	homothetic
0223C	\sim	relation	similar
0223D	\backsim	relation	reverse similar
0223E	\invlazys	binary relation	most positive [inverted lazy s]
0223F	\sinewave	ordinal	sine wave
02240	\wr	binary relation	wreath product
02241	\nsim	relation	not similar
02242	\eqsim	relation	equals, similar
02243	\simeq	relation	similar, equals
02244	\nsime	relation	not similar, equals
02243	\sime	relation	similar, equals (alias)
02244	\nsimeq	relation	not similar, equals (alias)
02245	\cong	relation	congruent with
02246	\simneqq	relation	similar, not equals [vert only for 9573 entity]
02247	\ncong	relation	not congruent with
02248	\approx	relation	approximate
02249	\napprox	relation	not approximate
0224A	\approxeq	relation	approximate, equals
0224B	\approxident	relation	approximately identical to
0224C	\backcong	relation	all equal to
0224D	\asymp	relation	asymptotically equal to
0224E	\Bumpeq	relation	bumpy equals
0224F	\bumpeq	relation	bumpy equals, equals
02250	\doteq	relation	equals, single dot above
02251	\Doteq	relation	/doteqdot /doteq r: equals, even dots
02252	\fallingdotseq	relation	equals, falling dots
02253	\risingdotseq	relation	equals, rising dots
02254	\coloneq	relation	colon, equals
02255	\eqcolon	relation	equals, colon
02256	\eqcirc	relation	circle on equals sign
02257	\circeq	relation	circle, equals
02258	\arceq	relation	arc, equals; corresponds to
02259	\wedgeq	relation	corresponds to (wedge, equals)
0225A	\veeeq	relation	logical or, equals
0225B	\stareq	relation	star equals
0225C	\triangleq	relation	triangle, equals
0225D	\eqdef	relation	equals by definition
0225E	\measeq	relation	measured by (m over equals)
0225F	\questeq	relation	equal with questionmark
02260	\ne	relation	/ne /neq r: not equal
02261	\equiv	relation	identical with
02262	\nequiv	relation	not identical with
02263	\Equiv	relation	strict equivalence (4 lines)
02264	\leq	relation	/leq /le r: less-than-or-equal
02265	\geq	relation	/geq /ge r: greater-than-or-equal
02266	\leqq	relation	less, double equals
02267	\geqq	relation	greater, double equals
02268	\lneqq	relation	less, not double equals
02269	\gneqq	relation	greater, not double equals
0226A	\ll	relation	much less than, type 2
0226B	\gg	relation	much greater than, type 2
0226C	\between	relation	between
0226D	\nasymp	relation	not asymptotically equal to
0226E	\nless	relation	not less-than
0226F	\ngtr	relation	not greater-than
02270	\nleq	relation	not less-than-or-equal
02271	\ngeq	relation	not greater-than-or-equal
02272	\lesssim	relation	less, similar
02273	\gtrsim	relation	greater, similar
02274	\nlesssim	relation	not less, similar
02275	\ngtrsim	relation	not greater, similar
02276	\lessgtr	relation	less, greater
02277	\gtrless	relation	greater, less
02278	\nlessgtr	relation	not less, greater
02279	\ngtrless	relation	not greater, less
0227A	\prec	relation	precedes
0227B	\succ	relation	succeeds
0227C	\preccurlyeq	relation	precedes, curly equals
0227D	\succcurlyeq	relation	succeeds, curly equals
0227E	\precsim	relation	precedes, similar
0227F	\succsim	relation	succeeds, similar
02280	\nprec	relation	not precedes
02281	\nsucc	relation	not succeeds
02282	\subset	relation	subset or is implied by
02283	\supset	relation	superset or implies
02284	\nsubset	relation	not subset, variant [slash negation]
02285	\nsupset	relation	not superset, variant [slash negation]
02286	\subseteq	relation	subset, equals
02287	\supseteq	relation	superset, equals
02288	\nsubseteq	relation	not subset, equals
02289	\nsupseteq	relation	not superset, equals
0228A	\subsetneq	relation	subset, not equals
0228B	\supsetneq	relation	superset, not equals
0228C	\cupleftarrow	binary relation	multiset
0228D	\cupdot	binary relation	union, with dot
0228E	\uplus	binary relation	plus sign in union
0228F	\sqsubset	relation	square subset
02290	\sqsupset	relation	square superset
02291	\sqsubseteq	relation	square subset, equals
02292	\sqsupseteq	relation	square superset, equals
02293	\sqcap	binary relation	square intersection
02294	\sqcup	binary relation	square union
02295	\oplus	binary relation	plus sign in circle
02296	\ominus	binary relation	minus sign in circle
02297	\otimes	binary relation	multiply sign in circle
02298	\oslash	binary relation	solidus in circle
02299	\odot	binary relation	middle dot in circle
0229A	\circledcirc	binary relation	small circle in circle
0229B	\circledast	binary relation	asterisk in circle
0229C	\circledequal	binary relation	equal in circle
0229D	\circleddash	binary relation	hyphen in circle
0229E	\boxplus	binary relation	plus sign in box
0229F	\boxminus	binary relation	minus sign in box
022A0	\boxtimes	binary relation	multiply sign in box
022A1	\boxdot	binary relation	/dotsquare /boxdot b: small dot in box
022A2	\vdash	relation	vertical, dash
022A3	\dashv	relation	dash, vertical
022A4	\top	ordinal	top
022A5	\bot	ordinal	bottom
022A6	\assert	relation	assertion (vertical, short dash)
022A7	\models	relation	models (vertical, short double dash)
022A8	\vDash	relation	vertical, double dash
022A9	\Vdash	relation	double vertical, dash
022AA	\Vvdash	relation	triple vertical, dash
022AB	\VDash	relation	double vert, double dash
022AC	\nvdash	relation	not vertical, dash
022AD	\nvDash	relation	not vertical, double dash
022AE	\nVdash	relation	not double vertical, dash
022AF	\nVDash	relation	not double vert, double dash
022B0	\prurel	relation	element precedes under relation
022B1	\scurel	relation	succeeds under relation
022B2	\vartriangleleft	relation	left triangle, open, variant
022B3	\vartriangleright	relation	right triangle, open, variant
022B4	\trianglelefteq	relation	left triangle, equals
022B5	\trianglerighteq	relation	right triangle, equals
022B6	\origof	relation	original of
022B7	\imageof	relation	image of
022B8	\multimap	relation	/multimap a:
022B9	\hermitmatrix	ordinal	hermitian conjugate matrix
022BA	\intercal	binary relation	intercal
022BB	\veebar	binary relation	logical or, bar below (large vee); exclusive disjunction
022BC	\barwedge	binary relation	bar, wedge (large wedge)
022BD	\barvee	binary relation	bar, vee (large vee)
022BE	\measuredrightangle	ordinal	right angle-measured [with arc]
022BF	\varlrtriangle	ordinal	right triangle
022C0	\bigwedge	big operator	logical and operator
022C1	\bigvee	big operator	logical or operator
022C2	\bigcap	big operator	intersection operator
022C3	\bigcup	big operator	union operator
022C4	\smwhtdiamond	binary relation	white diamond
022C5	\cdot	binary relation	small middle dot
022C6	\star	binary relation	small star, filled, low
022C7	\divideontimes	binary relation	division on times
022C8	\bowtie	relation	bowtie
022C9	\ltimes	binary relation	times sign, left closed
022CA	\rtimes	binary relation	times sign, right closed
022CB	\leftthreetimes	binary relation	left semidirect product
022CC	\rightthreetimes	binary relation	right semidirect product
022CD	\backsimeq	relation	reverse similar, equals
022CE	\curlyvee	binary relation	curly logical or
022CF	\curlywedge	binary relation	curly logical and
022D0	\Subset	relation	double subset
022D1	\Supset	relation	double superset
022D2	\Cap	binary relation	/cap /doublecap b: double intersection
022D3	\Cup	binary relation	/cup /doublecup b: double union
022D4	\pitchfork	relation	pitchfork
022D5	\equalparallel	relation	parallel, equal; equal or parallel
022D6	\lessdot	relation	less than, with dot
022D7	\gtrdot	relation	greater than, with dot
022D8	\lll	relation	/ll /lll /llless r: triple less-than
022D9	\ggg	relation	/ggg /gg /gggtr r: triple greater-than
022DA	\lesseqgtr	relation	less, equals, greater
022DB	\gtreqless	relation	greater, equals, less
022DC	\eqless	relation	equal-or-less
022DD	\eqgtr	relation	equal-or-greater
022DE	\curlyeqprec	relation	curly equals, precedes
022DF	\curlyeqsucc	relation	curly equals, succeeds
022E0	\npreccurlyeq	relation	not precedes, curly equals
022E1	\nsucccurlyeq	relation	not succeeds, curly equals
022E2	\nsqsubseteq	relation	not, square subset, equals
022E3	\nsqsupseteq	relation	not, square superset, equals
022E4	\sqsubsetneq	relation	square subset, not equals
022E5	\sqsupsetneq	relation	square superset, not equals
022E6	\lnsim	relation	less, not similar
022E7	\gnsim	relation	greater, not similar
022E8	\precnsim	relation	precedes, not similar
022E9	\succnsim	relation	succeeds, not similar
022EA	\nvartriangleleft	relation	not left triangle
022EB	\nvartriangleright	relation	not right triangle
022EC	\ntrianglelefteq	relation	not left triangle, equals
022ED	\ntrianglerighteq	relation	not right triangle, equals
022EE	\vdots	relation	vertical ellipsis
022EF	\unicodecdots	ordinal	three dots, centered
022F0	\adots	relation	three dots, ascending
022F1	\ddots	relation	three dots, descending
022F2	\disin	relation	element of with long horizontal stroke
022F3	\varisins	relation	element of with vertical bar at end of horizontal stroke
022F4	\isins	relation	small element of with vertical bar at end of horizontal stroke
022F5	\isindot	relation	element of with dot above
022F6	\varisinobar	relation	element of with overbar
022F7	\isinobar	relation	small element of with overbar
022F8	\isinvb	relation	element of with underbar
022F9	\isinE	relation	element of with two horizontal strokes
022FA	\nisd	relation	contains with long horizontal stroke
022FB	\varnis	relation	contains with vertical bar at end of horizontal stroke
022FC	\nis	relation	small contains with vertical bar at end of horizontal stroke
022FD	\varniobar	relation	contains with overbar
022FE	\niobar	relation	small contains with overbar
022FF	\bagmember	relation	z notation bag membership
02300	\diameter	ordinal	diameter sign
02302	\house	ordinal	house
02305	\varbarwedge	binary relation	/barwedge b: logical and, bar above [projective (bar over small wedge)]
02306	\vardoublebarwedge	binary relation	/doublebarwedge b: logical and, double bar above [perspective (double bar over small wedge)]
02308	\lceil	open	left ceiling
02309	\rceil	close	right ceiling
0230A	\lfloor	open	left floor
0230B	\rfloor	close	right floor
02310	\invnot	ordinal	reverse not
02311	\sqlozenge	ordinal	square lozenge
02312	\profline	ordinal	profile of a line
02313	\profsurf	ordinal	profile of a surface
02317	\viewdata	ordinal	viewdata square
02319	\turnednot	ordinal	turned not sign
0231C	\ulcorner	open	upper left corner
0231D	\urcorner	close	upper right corner
0231E	\llcorner	open	lower left corner
0231F	\lrcorner	close	lower right corner
02320	\inttop	ordinal	top half integral
02321	\intbottom	ordinal	bottom half integral
02322	\frown	relation	down curve
02323	\smile	relation	up curve
0232C	\varhexagonlrbonds	ordinal	six carbon ring, corner down, double bonds lower right etc
02332	\conictaper	ordinal	conical taper
02336	\topbot	ordinal	top and bottom
0233D	\obar	binary relation	circle with vertical bar
0233F	\APLnotslash	relation	solidus, bar through (apl functional symbol slash bar)
02340	\APLnotbackslash	ordinal	apl functional symbol backslash bar
02353	\APLboxupcaret	ordinal	boxed up caret
02370	\APLboxquestion	ordinal	boxed question mark
0237C	\rangledownzigzagarrow	ordinal	right angle with downwards zigzag arrow
02394	\hexagon	ordinal	horizontal benzene ring [hexagon flat open]
0239B	\lparenuend	ordinal	left parenthesis upper hook
0239C	\lparenextender	ordinal	left parenthesis extension
0239D	\lparenlend	ordinal	left parenthesis lower hook
0239E	\rparenuend	ordinal	right parenthesis upper hook
0239F	\rparenextender	ordinal	right parenthesis extension
023A0	\rparenlend	ordinal	right parenthesis lower hook
023A1	\lbrackuend	ordinal	left square bracket upper corner
023A2	\lbrackextender	ordinal	left square bracket extension
023A3	\lbracklend	ordinal	left square bracket lower corner
023A4	\rbrackuend	ordinal	right square bracket upper corner
